Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Sentosa Island,2022,11,1,     1.0,     0.8,     0.8,     0.8,    27.9,    30.2,    25.1,     4.1,    37.8
Sentosa Island,2022,11,2,     0.8,     0.8,     0.8,     0.8,    28.1,    31.8,    25.9,     4.6,    21.7
Sentosa Island,2022,11,3,     2.0,     1.2,     1.4,     1.8,    27.6,    30.4,    25.2,     4.7,    20.6
Sentosa Island,2022,11,4,     7.4,     6.0,     6.0,     6.0,    28.3,    32.9,    23.9,     5.5,    26.3
Sentosa Island,2022,11,5,    39.6,    14.8,    25.4,    31.4,    25.5,    27.3,    22.9,     4.3,    43.5
Sentosa Island,2022,11,6,     0.2,     0.2,     0.2,     0.2,    27.1,    31.1,    24.9,     4.3,    29.8
Sentosa Island,2022,11,7,     2.6,     1.0,     1.4,     1.8,    27.0,    30.2,    25.1,     5.3,    23.3
Sentosa Island,2022,11,8,     9.2,     7.0,     8.0,     9.0,    26.9,    32.9,    24.2,     3.0,    24.4
Sentosa Island,2022,11,9,     0.2,     0.2,     0.2,     0.2,    27.0,    29.9,    24.6,     4.1,    24.1
Sentosa Island,2022,11,10,     6.4,     1.6,     2.4,     4.4,    27.1,    31.3,    24.6,     4.0,    20.2
Sentosa Island,2022,11,11,     1.6,     1.0,     1.0,     1.0,    27.3,    30.1,    25.2,     4.5,    19.4
Sentosa Island,2022,11,12,     6.4,     6.0,     6.2,     6.4,    26.6,    31.0,    24.9,     3.7,    20.6
Sentosa Island,2022,11,13,     0.0,     0.0,     0.0,     0.0,    27.2,    31.6,    24.3,     4.1,    38.2
Sentosa Island,2022,11,14,     8.4,     6.6,     7.0,     8.2,    27.3,    30.1,    23.4,     5.5,    45.4
Sentosa Island,2022,11,15,     1.2,     1.0,     1.2,     1.2,-,-,-,-,-
Sentosa Island,2022,11,16,     3.2,     1.0,     1.2,     1.6,    28.0,    32.5,    25.3,     5.0,    23.3
Sentosa Island,2022,11,17,     6.4,     4.8,     6.4,     6.4,    28.0,    32.1,    23.8,     5.2,    24.4
Sentosa Island,2022,11,18,     0.0,     0.0,     0.0,     0.0,    29.2,    32.3,    27.1,     7.4,    28.9
Sentosa Island,2022,11,19,     7.2,     2.6,     4.0,     5.6,    26.5,    28.3,    23.4,     6.0,    42.0
Sentosa Island,2022,11,20,     2.0,     0.8,     0.8,     1.2,    27.7,    29.9,    24.9,     8.6,    33.5
Sentosa Island,2022,11,21,     2.0,     2.0,     2.0,     2.0,    28.9,    32.3,    24.6,     8.4,    41.1
Sentosa Island,2022,11,22,     2.4,     2.4,     2.4,     2.4,    29.8,    33.4,    26.5,     7.2,    30.2
Sentosa Island,2022,11,23,     2.2,     1.4,     1.6,     1.6,    27.7,    29.2,    24.2,     6.6,    46.1
Sentosa Island,2022,11,24,    14.2,    11.2,    14.2,    14.2,    29.0,    33.4,    24.1,     5.7,    43.5
Sentosa Island,2022,11,25,     8.0,    11.8,    17.4,    19.4,    28.1,    31.1,    24.1,     6.6,    29.8
Sentosa Island,2022,11,26,     0.0,     0.0,     0.0,     0.0,    28.3,    31.0,    26.5,     4.4,    18.7
Sentosa Island,2022,11,27,     1.8,     1.4,     1.4,     1.4,    26.5,    27.9,    23.6,     4.4,    42.8
Sentosa Island,2022,11,28,     0.6,     0.6,     0.6,     0.6,    27.7,    31.3,    25.3,     4.1,    23.7
Sentosa Island,2022,11,29,    18.6,    11.6,    11.8,    16.6,    27.2,    32.5,    24.2,     3.3,    25.2
Sentosa Island,2022,11,30,     8.2,     6.6,     7.4,     8.2,    27.2,    32.7,    23.9,     4.3,    26.3
