Station,Year,Month,Day,Daily Rainfall Total (mm),Daily Rainfall Total,Highest 30 Min Rainfall,Highest 120 Min Rainfall,Mean Temperature,Maximum Temperature,Minimum Temperature,Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong (West),1984,12,2,,,,,,,,,
Jurong (West),1984,12,3,,,,,,,,,
Jurong (West),1984,12,4,0,,,,,,,,
Jurong (West),1984,12,5,22.3,,,,,,,,
Jurong (West),1984,12,6,13.7,,,,,,,,
Jurong (West),1984,12,7,0.3,,,,,,,,
Jurong (West),1984,12,8,0,,,,,,,,
Jurong (West),1984,12,9,0,,,,,,,,
Jurong (West),1984,12,10,3.7,,,,,,,,
Jurong (West),1984,12,11,0,,,,,,,,
Jurong (West),1984,12,12,0,,,,,,,,
Jurong (West),1984,12,13,0,,,,,,,,
Jurong (West),1984,12,14,13.3,,,,,,,,
Jurong (West),1984,12,15,11.8,,,,,,,,
Jurong (West),1984,12,16,75.2,,,,,,,,
Jurong (West),1984,12,17,0.6,,,,,,,,
Jurong (West),1984,12,18,3.5,,,,,,,,
Jurong (West),1984,12,19,52.9,,,,,,,,
Jurong (West),1984,12,20,0,,,,,,,,
Jurong (West),1984,12,21,0.2,,,,,,,,
Jurong (West),1984,12,22,0.5,,,,,,,,
Jurong (West),1984,12,23,39.5,,,,,,,,
Jurong (West),1984,12,24,9.9,,,,,,,,
Jurong (West),1984,12,25,0.7,,,,,,,,
Jurong (West),1984,12,26,0,,,,,,,,
Jurong (West),1984,12,27,14.4,,,,,,,,
Jurong (West),1984,12,28,12.6,,,,,,,,
Jurong (West),1984,12,29,10.9,,,,,,,,
Jurong (West),1984,12,30,0.4,,,,,,,,
Jurong (West),1984,12,31,0,,,,,,,,
Jurong (West),1985,1,1,4.7,,,,,,,,
Jurong (West),1985,1,2,4.7,,,,,,,,
Jurong (West),1985,1,3,0.9,,,,,,,,
Jurong (West),1985,1,4,0,,,,,,,,
Jurong (West),1985,1,5,27.4,,,,,,,,
Jurong (West),1985,1,6,2.1,,,,,,,,
Jurong (West),1985,1,7,0,,,,,,,,
Jurong (West),1985,1,8,0,,,,,,,,
Jurong (West),1985,1,9,0,,,,,,,,
Jurong (West),1985,1,10,0,,,,,,,,
Jurong (West),1985,1,11,0,,,,,,,,
Jurong (West),1985,1,12,0,,,,,,,,
Jurong (West),1985,1,13,0,,,,,,,,
Jurong (West),1985,1,14,0,,,,,,,,
Jurong (West),1985,1,15,0,,,,,,,,
Jurong (West),1985,1,16,0,,,,,,,,
Jurong (West),1985,1,17,0,,,,,,,,
Jurong (West),1985,1,18,3.6,,,,,,,,
Jurong (West),1985,1,19,0,,,,,,,,
Jurong (West),1985,1,20,0,,,,,,,,
Jurong (West),1985,1,21,1,,,,,,,,
Jurong (West),1985,1,22,0,,,,,,,,
Jurong (West),1985,1,23,3.3,,,,,,,,
Jurong (West),1985,1,24,0,,,,,,,,
Jurong (West),1985,1,25,0,,,,,,,,
Jurong (West),1985,1,26,,,,,,,,,
Jurong (West),1985,1,27,,,,,,,,,
Jurong (West),1985,1,28,,,,,,,,,
Jurong (West),1985,1,29,,,,,,,,,
Jurong (West),1985,1,30,,,,,,,,,
Jurong (West),1985,1,31,,,,,,,,,
Jurong (West),1985,2,1,7.3,,,,,,,,
Jurong (West),1985,2,2,0,,,,,,,,
Jurong (West),1985,2,3,10.5,,,,,,,,
Jurong (West),1985,2,4,42,,,,,,,,
Jurong (West),1985,2,5,0,,,,,,,,
Jurong (West),1985,2,6,0,,,,,,,,
Jurong (West),1985,2,7,0,,,,,,,,
Jurong (West),1985,2,8,0.1,,,,,,,,
Jurong (West),1985,2,9,4.8,,,,,,,,
Jurong (West),1985,2,10,0,,,,,,,,
Jurong (West),1985,2,11,3,,,,,,,,
Jurong (West),1985,2,12,43.9,,,,,,,,
Jurong (West),1985,2,13,7.3,,,,,,,,
Jurong (West),1985,2,14,20.8,,,,,,,,
Jurong (West),1985,2,15,8,,,,,,,,
Jurong (West),1985,2,16,6.4,,,,,,,,
Jurong (West),1985,2,17,0,,,,,,,,
Jurong (West),1985,2,18,0,,,,,,,,
Jurong (West),1985,2,19,0,,,,,,,,
Jurong (West),1985,2,20,0,,,,,,,,
Jurong (West),1985,2,21,0,,,,,,,,
Jurong (West),1985,2,22,0,,,,,,,,
Jurong (West),1985,2,23,15.5,,,,,,,,
Jurong (West),1985,2,24,0.7,,,,,,,,
Jurong (West),1985,2,25,0,,,,,,,,
Jurong (West),1985,2,26,0,,,,,,,,
Jurong (West),1985,2,27,0,,,,,,,,
Jurong (West),1985,2,28,8.5,,,,,,,,
Jurong (West),1985,3,1,75.4,,,,,,,,
Jurong (West),1985,3,2,0.2,,,,,,,,
Jurong (West),1985,3,3,0,,,,,,,,
Jurong (West),1985,3,4,0,,,,,,,,
Jurong (West),1985,3,5,18.9,,,,,,,,
Jurong (West),1985,3,6,0,,,,,,,,
Jurong (West),1985,3,7,0,,,,,,,,
Jurong (West),1985,3,8,10.9,,,,,,,,
Jurong (West),1985,3,9,0,,,,,,,,
Jurong (West),1985,3,10,1.4,,,,,,,,
Jurong (West),1985,3,11,0,,,,,,,,
Jurong (West),1985,3,12,1.7,,,,,,,,
Jurong (West),1985,3,13,1.7,,,,,,,,
Jurong (West),1985,3,14,96.3,,,,,,,,
Jurong (West),1985,3,15,4,,,,,,,,
Jurong (West),1985,3,16,26.3,,,,,,,,
Jurong (West),1985,3,17,1,,,,,,,,
Jurong (West),1985,3,18,0.3,,,,,,,,
Jurong (West),1985,3,19,0,,,,,,,,
Jurong (West),1985,3,20,0.1,,,,,,,,
Jurong (West),1985,3,21,0.4,,,,,,,,
Jurong (West),1985,3,22,0,,,,,,,,
Jurong (West),1985,3,23,0,,,,,,,,
Jurong (West),1985,3,24,17.1,,,,,,,,
Jurong (West),1985,3,25,0.6,,,,,,,,
Jurong (West),1985,3,26,0,,,,,,,,
Jurong (West),1985,3,27,0,,,,,,,,
Jurong (West),1985,3,28,0,,,,,,,,
Jurong (West),1985,3,29,1.2,,,,,,,,
Jurong (West),1985,3,30,12.4,,,,,,,,
Jurong (West),1985,3,31,32.4,,,,,,,,
Jurong (West),1985,4,1,0,,,,,,,,
Jurong (West),1985,4,2,0.1,,,,,,,,
Jurong (West),1985,4,3,6.6,,,,,,,,
Jurong (West),1985,4,4,1.2,,,,,,,,
Jurong (West),1985,4,5,0,,,,,,,,
Jurong (West),1985,4,6,2.8,,,,,,,,
Jurong (West),1985,4,7,0.1,,,,,,,,
Jurong (West),1985,4,8,0,,,,,,,,
Jurong (West),1985,4,9,0,,,,,,,,
Jurong (West),1985,4,10,0,,,,,,,,
Jurong (West),1985,4,11,1.2,,,,,,,,
Jurong (West),1985,4,12,0,,,,,,,,
Jurong (West),1985,4,13,11.7,,,,,,,,
Jurong (West),1985,4,14,0,,,,,,,,
Jurong (West),1985,4,15,29,,,,,,,,
Jurong (West),1985,4,16,3.4,,,,,,,,
Jurong (West),1985,4,17,0,,,,,,,,
Jurong (West),1985,4,18,5.1,,,,,,,,
Jurong (West),1985,4,19,0.2,,,,,,,,
Jurong (West),1985,4,20,0.8,,,,,,,,
Jurong (West),1985,4,21,0,,,,,,,,
Jurong (West),1985,4,22,8.8,,,,,,,,
Jurong (West),1985,4,23,16.1,,,,,,,,
Jurong (West),1985,4,24,22.4,,,,,,,,
Jurong (West),1985,4,25,1.6,,,,,,,,
Jurong (West),1985,4,26,0,,,,,,,,
Jurong (West),1985,4,27,9.7,,,,,,,,
Jurong (West),1985,4,28,0.1,,,,,,,,
Jurong (West),1985,4,29,1,,,,,,,,
Jurong (West),1985,4,30,0.7,,,,,,,,
Jurong (West),1985,5,1,0,,,,,,,,
Jurong (West),1985,5,2,0,,,,,,,,
Jurong (West),1985,5,3,1.6,,,,,,,,
Jurong (West),1985,5,4,0,,,,,,,,
Jurong (West),1985,5,5,1.5,,,,,,,,
Jurong (West),1985,5,6,7.8,,,,,,,,
Jurong (West),1985,5,7,0,,,,,,,,
Jurong (West),1985,5,8,0,,,,,,,,
Jurong (West),1985,5,9,1.8,,,,,,,,
Jurong (West),1985,5,10,22.6,,,,,,,,
Jurong (West),1985,5,11,0,,,,,,,,
Jurong (West),1985,5,12,0,,,,,,,,
Jurong (West),1985,5,13,0.9,,,,,,,,
Jurong (West),1985,5,14,0,,,,,,,,
Jurong (West),1985,5,15,11.2,,,,,,,,
Jurong (West),1985,5,16,11.5,,,,,,,,
Jurong (West),1985,5,17,0,,,,,,,,
Jurong (West),1985,5,18,0.1,,,,,,,,
Jurong (West),1985,5,19,0,,,,,,,,
Jurong (West),1985,5,20,28,,,,,,,,
Jurong (West),1985,5,21,129.6,,,,,,,,
Jurong (West),1985,5,22,4,,,,,,,,
Jurong (West),1985,5,23,0.3,,,,,,,,
Jurong (West),1985,5,24,18.4,,,,,,,,
Jurong (West),1985,5,25,0.2,,,,,,,,
Jurong (West),1985,5,26,3.3,,,,,,,,
Jurong (West),1985,5,27,0,,,,,,,,
Jurong (West),1985,5,28,0,,,,,,,,
Jurong (West),1985,5,29,2.6,,,,,,,,
Jurong (West),1985,5,30,0,,,,,,,,
Jurong (West),1985,5,31,0,,,,,,,,
Jurong (West),1985,6,1,0,,,,,,,,
Jurong (West),1985,6,2,0,,,,,,,,
Jurong (West),1985,6,3,6.5,,,,,,,,
Jurong (West),1985,6,4,1.6,,,,,,,,
Jurong (West),1985,6,5,2.4,,,,,,,,
Jurong (West),1985,6,6,0,,,,,,,,
Jurong (West),1985,6,7,0,,,,,,,,
Jurong (West),1985,6,8,0.4,,,,,,,,
Jurong (West),1985,6,9,0.6,,,,,,,,
Jurong (West),1985,6,10,0,,,,,,,,
Jurong (West),1985,6,11,35.5,,,,,,,,
Jurong (West),1985,6,12,0,,,,,,,,
Jurong (West),1985,6,13,0,,,,,,,,
Jurong (West),1985,6,14,2.5,,,,,,,,
Jurong (West),1985,6,15,1.4,,,,,,,,
Jurong (West),1985,6,16,0,,,,,,,,
Jurong (West),1985,6,17,5.4,,,,,,,,
Jurong (West),1985,6,18,0,,,,,,,,
Jurong (West),1985,6,19,0,,,,,,,,
Jurong (West),1985,6,20,0,,,,,,,,
Jurong (West),1985,6,21,0,,,,,,,,
Jurong (West),1985,6,22,21.3,,,,,,,,
Jurong (West),1985,6,23,0,,,,,,,,
Jurong (West),1985,6,24,0,,,,,,,,
Jurong (West),1985,6,25,0,,,,,,,,
Jurong (West),1985,6,26,0,,,,,,,,
Jurong (West),1985,6,27,0,,,,,,,,
Jurong (West),1985,6,28,0,,,,,,,,
Jurong (West),1985,6,29,15.1,,,,,,,,
Jurong (West),1985,6,30,10.3,,,,,,,,
Jurong (West),1985,7,1,0,,,,,,,,
Jurong (West),1985,7,2,22.9,,,,,,,,
Jurong (West),1985,7,3,4.5,,,,,,,,
Jurong (West),1985,7,4,0.1,,,,,,,,
Jurong (West),1985,7,5,17.7,,,,,,,,
Jurong (West),1985,7,6,31.7,,,,,,,,
Jurong (West),1985,7,7,24.9,,,,,,,,
Jurong (West),1985,7,8,35.6,,,,,,,,
Jurong (West),1985,7,9,3.4,,,,,,,,
Jurong (West),1985,7,10,0,,,,,,,,
Jurong (West),1985,7,11,0,,,,,,,,
Jurong (West),1985,7,12,0,,,,,,,,
Jurong (West),1985,7,13,99.7,,,,,,,,
Jurong (West),1985,7,14,0,,,,,,,,
Jurong (West),1985,7,15,0,,,,,,,,
Jurong (West),1985,7,16,0,,,,,,,,
Jurong (West),1985,7,17,16.4,,,,,,,,
Jurong (West),1985,7,18,23.7,,,,,,,,
Jurong (West),1985,7,19,29.7,,,,,,,,
Jurong (West),1985,7,20,0.4,,,,,,,,
Jurong (West),1985,7,21,0.7,,,,,,,,
Jurong (West),1985,7,22,1.5,,,,,,,,
Jurong (West),1985,7,23,6.7,,,,,,,,
Jurong (West),1985,7,24,0.3,,,,,,,,
Jurong (West),1985,7,25,17.6,,,,,,,,
Jurong (West),1985,7,26,7.9,,,,,,,,
Jurong (West),1985,7,27,7.8,,,,,,,,
Jurong (West),1985,7,28,6.2,,,,,,,,
Jurong (West),1985,7,29,0.9,,,,,,,,
Jurong (West),1985,7,30,7.2,,,,,,,,
Jurong (West),1985,7,31,0,,,,,,,,
Jurong (West),1985,8,1,0,,,,,,,,
Jurong (West),1985,8,2,0.3,,,,,,,,
Jurong (West),1985,8,3,0,,,,,,,,
Jurong (West),1985,8,4,0,,,,,,,,
Jurong (West),1985,8,5,0,,,,,,,,
Jurong (West),1985,8,6,0,,,,,,,,
Jurong (West),1985,8,7,0.5,,,,,,,,
Jurong (West),1985,8,8,0,,,,,,,,
Jurong (West),1985,8,9,1.1,,,,,,,,
Jurong (West),1985,8,10,0,,,,,,,,
Jurong (West),1985,8,11,0,,,,,,,,
Jurong (West),1985,8,12,0,,,,,,,,
Jurong (West),1985,8,13,0,,,,,,,,
Jurong (West),1985,8,14,9.4,,,,,,,,
Jurong (West),1985,8,15,0.5,,,,,,,,
Jurong (West),1985,8,16,0.1,,,,,,,,
Jurong (West),1985,8,17,0,,,,,,,,
Jurong (West),1985,8,18,0.3,,,,,,,,
Jurong (West),1985,8,19,0,,,,,,,,
Jurong (West),1985,8,20,5,,,,,,,,
Jurong (West),1985,8,21,0,,,,,,,,
Jurong (West),1985,8,22,0,,,,,,,,
Jurong (West),1985,8,23,0,,,,,,,,
Jurong (West),1985,8,24,0,,,,,,,,
Jurong (West),1985,8,25,70.3,,,,,,,,
Jurong (West),1985,8,26,0,,,,,,,,
Jurong (West),1985,8,27,0,,,,,,,,
Jurong (West),1985,8,28,0,,,,,,,,
Jurong (West),1985,8,29,0,,,,,,,,
Jurong (West),1985,8,30,0,,,,,,,,
Jurong (West),1985,8,31,1.9,,,,,,,,
Jurong (West),1985,9,1,90.2,,,,,,,,
Jurong (West),1985,9,2,2.4,,,,,,,,
Jurong (West),1985,9,3,0,,,,,,,,
Jurong (West),1985,9,4,1.1,,,,,,,,
Jurong (West),1985,9,5,0,,,,,,,,
Jurong (West),1985,9,6,0,,,,,,,,
Jurong (West),1985,9,7,0,,,,,,,,
Jurong (West),1985,9,8,47.4,,,,,,,,
Jurong (West),1985,9,9,0,,,,,,,,
Jurong (West),1985,9,10,4.6,,,,,,,,
Jurong (West),1985,9,11,6.5,,,,,,,,
Jurong (West),1985,9,12,1.5,,,,,,,,
Jurong (West),1985,9,13,6.5,,,,,,,,
Jurong (West),1985,9,14,5.1,,,,,,,,
Jurong (West),1985,9,15,23.6,,,,,,,,
Jurong (West),1985,9,16,18.6,,,,,,,,
Jurong (West),1985,9,17,0,,,,,,,,
Jurong (West),1985,9,18,5.9,,,,,,,,
Jurong (West),1985,9,19,0,,,,,,,,
Jurong (West),1985,9,20,1.4,,,,,,,,
Jurong (West),1985,9,21,0.1,,,,,,,,
Jurong (West),1985,9,22,30.4,,,,,,,,
Jurong (West),1985,9,23,10.7,,,,,,,,
Jurong (West),1985,9,24,0.2,,,,,,,,
Jurong (West),1985,9,25,0.1,,,,,,,,
Jurong (West),1985,9,26,0.3,,,,,,,,
Jurong (West),1985,9,27,1.4,,,,,,,,
Jurong (West),1985,9,28,52,,,,,,,,
Jurong (West),1985,9,29,1.6,,,,,,,,
Jurong (West),1985,9,30,4.3,,,,,,,,
Jurong (West),1985,10,1,1.6,,,,,,,,
Jurong (West),1985,10,2,11.9,,,,,,,,
Jurong (West),1985,10,3,39.8,,,,,,,,
Jurong (West),1985,10,4,0,,,,,,,,
Jurong (West),1985,10,5,0.1,,,,,,,,
Jurong (West),1985,10,6,0.6,,,,,,,,
Jurong (West),1985,10,7,41,,,,,,,,
Jurong (West),1985,10,8,14.3,,,,,,,,
Jurong (West),1985,10,9,6.2,,,,,,,,
Jurong (West),1985,10,10,0,,,,,,,,
Jurong (West),1985,10,11,4.4,,,,,,,,
Jurong (West),1985,10,12,17.8,,,,,,,,
Jurong (West),1985,10,13,0.7,,,,,,,,
Jurong (West),1985,10,14,0,,,,,,,,
Jurong (West),1985,10,15,0,,,,,,,,
Jurong (West),1985,10,16,5.4,,,,,,,,
Jurong (West),1985,10,17,0,,,,,,,,
Jurong (West),1985,10,18,3.9,,,,,,,,
Jurong (West),1985,10,19,0,,,,,,,,
Jurong (West),1985,10,20,45.4,,,,,,,,
Jurong (West),1985,10,21,1.8,,,,,,,,
Jurong (West),1985,10,22,0,,,,,,,,
Jurong (West),1985,10,23,0.1,,,,,,,,
Jurong (West),1985,10,24,34.4,,,,,,,,
Jurong (West),1985,10,25,1,,,,,,,,
Jurong (West),1985,10,26,1.8,,,,,,,,
Jurong (West),1985,10,27,0.6,,,,,,,,
Jurong (West),1985,10,28,8.7,,,,,,,,
Jurong (West),1985,10,29,0,,,,,,,,
Jurong (West),1985,10,30,9.4,,,,,,,,
Jurong (West),1985,10,31,2.6,,,,,,,,
Jurong (West),1985,11,1,0.6,,,,,,,,
Jurong (West),1985,11,2,0.2,,,,,,,,
Jurong (West),1985,11,3,2.9,,,,,,,,
Jurong (West),1985,11,4,0,,,,,,,,
Jurong (West),1985,11,5,0,,,,,,,,
Jurong (West),1985,11,6,5.9,,,,,,,,
Jurong (West),1985,11,7,6.2,,,,,,,,
Jurong (West),1985,11,8,0,,,,,,,,
Jurong (West),1985,11,9,11.6,,,,,,,,
Jurong (West),1985,11,10,0.8,,,,,,,,
Jurong (West),1985,11,11,0.3,,,,,,,,
Jurong (West),1985,11,12,5.5,,,,,,,,
Jurong (West),1985,11,13,0.1,,,,,,,,
Jurong (West),1985,11,14,30.9,,,,,,,,
Jurong (West),1985,11,15,12,,,,,,,,
Jurong (West),1985,11,16,0,,,,,,,,
Jurong (West),1985,11,17,5.3,,,,,,,,
Jurong (West),1985,11,18,0.2,,,,,,,,
Jurong (West),1985,11,19,17.2,,,,,,,,
Jurong (West),1985,11,20,0,,,,,,,,
Jurong (West),1985,11,21,0,,,,,,,,
Jurong (West),1985,11,22,18.6,,,,,,,,
Jurong (West),1985,11,23,91.5,,,,,,,,
Jurong (West),1985,11,24,17.1,,,,,,,,
Jurong (West),1985,11,25,0,,,,,,,,
Jurong (West),1985,11,26,0,,,,,,,,
Jurong (West),1985,11,27,1.9,,,,,,,,
Jurong (West),1985,11,28,7.5,,,,,,,,
Jurong (West),1985,11,29,0,,,,,,,,
Jurong (West),1985,11,30,0.8,,,,,,,,
Jurong (West),1985,12,1,1.3,,,,,,,,
Jurong (West),1985,12,2,16.7,,,,,,,,
Jurong (West),1985,12,3,0.1,,,,,,,,
Jurong (West),1985,12,4,0.1,,,,,,,,
Jurong (West),1985,12,5,45.1,,,,,,,,
Jurong (West),1985,12,6,2.7,,,,,,,,
Jurong (West),1985,12,7,0.7,,,,,,,,
Jurong (West),1985,12,8,9.5,,,,,,,,
Jurong (West),1985,12,9,13.9,,,,,,,,
Jurong (West),1985,12,10,0.5,,,,,,,,
Jurong (West),1985,12,11,0,,,,,,,,
Jurong (West),1985,12,12,0,,,,,,,,
Jurong (West),1985,12,13,0.9,,,,,,,,
Jurong (West),1985,12,14,0.4,,,,,,,,
Jurong (West),1985,12,15,0.3,,,,,,,,
Jurong (West),1985,12,16,0.1,,,,,,,,
Jurong (West),1985,12,17,22.5,,,,,,,,
Jurong (West),1985,12,18,0.2,,,,,,,,
Jurong (West),1985,12,19,0,,,,,,,,
Jurong (West),1985,12,20,2.3,,,,,,,,
Jurong (West),1985,12,21,0,,,,,,,,
Jurong (West),1985,12,22,4.8,,,,,,,,
Jurong (West),1985,12,23,20.5,,,,,,,,
Jurong (West),1985,12,24,0.1,,,,,,,,
Jurong (West),1985,12,25,0.4,,,,,,,,
Jurong (West),1985,12,26,0,,,,,,,,
Jurong (West),1985,12,27,0,,,,,,,,
Jurong (West),1985,12,28,1.4,,,,,,,,
Jurong (West),1985,12,29,0,,,,,,,,
Jurong (West),1985,12,30,0,,,,,,,,
Jurong (West),1985,12,31,0,,,,,,,,
Jurong (West),1986,1,1,29.8,,,,,,,,
Jurong (West),1986,1,2,0,,,,,,,,
Jurong (West),1986,1,3,0.6,,,,,,,,
Jurong (West),1986,1,4,32.7,,,,,,,,
Jurong (West),1986,1,5,7.4,,,,,,,,
Jurong (West),1986,1,6,7,,,,,,,,
Jurong (West),1986,1,7,3.1,,,,,,,,
Jurong (West),1986,1,8,95.7,,,,,,,,
Jurong (West),1986,1,9,88.4,,,,,,,,
Jurong (West),1986,1,10,11.6,,,,,,,,
Jurong (West),1986,1,11,33.3,,,,,,,,
Jurong (West),1986,1,12,0,,,,,,,,
Jurong (West),1986,1,13,0,,,,,,,,
Jurong (West),1986,1,14,0,,,,,,,,
Jurong (West),1986,1,15,0,,,,,,,,
Jurong (West),1986,1,16,0,,,,,,,,
Jurong (West),1986,1,17,17.9,,,,,,,,
Jurong (West),1986,1,18,0,,,,,,,,
Jurong (West),1986,1,19,6.1,,,,,,,,
Jurong (West),1986,1,20,0,,,,,,,,
Jurong (West),1986,1,21,0,,,,,,,,
Jurong (West),1986,1,22,0,,,,,,,,
Jurong (West),1986,1,23,0,,,,,,,,
Jurong (West),1986,1,24,24.2,,,,,,,,
Jurong (West),1986,1,25,0.8,,,,,,,,
Jurong (West),1986,1,26,0,,,,,,,,
Jurong (West),1986,1,27,0,,,,,,,,
Jurong (West),1986,1,28,0,,,,,,,,
Jurong (West),1986,1,29,0,,,,,,,,
Jurong (West),1986,1,30,1.8,,,,,,,,
Jurong (West),1986,1,31,1.2,,,,,,,,
Jurong (West),1986,2,1,0,,,,,,,,
Jurong (West),1986,2,2,4.5,,,,,,,,
Jurong (West),1986,2,3,3,,,,,,,,
Jurong (West),1986,2,4,0,,,,,,,,
Jurong (West),1986,2,5,2.4,,,,,,,,
Jurong (West),1986,2,6,0,,,,,,,,
Jurong (West),1986,2,7,0,,,,,,,,
Jurong (West),1986,2,8,0.4,,,,,,,,
Jurong (West),1986,2,9,11.8,,,,,,,,
Jurong (West),1986,2,10,0.1,,,,,,,,
Jurong (West),1986,2,11,0,,,,,,,,
Jurong (West),1986,2,12,0.4,,,,,,,,
Jurong (West),1986,2,13,0,,,,,,,,
Jurong (West),1986,2,14,0,,,,,,,,
Jurong (West),1986,2,15,0.8,,,,,,,,
Jurong (West),1986,2,16,2.1,,,,,,,,
Jurong (West),1986,2,17,0,,,,,,,,
Jurong (West),1986,2,18,0,,,,,,,,
Jurong (West),1986,2,19,0.1,,,,,,,,
Jurong (West),1986,2,20,10.2,,,,,,,,
Jurong (West),1986,2,21,1.9,,,,,,,,
Jurong (West),1986,2,22,0,,,,,,,,
Jurong (West),1986,2,23,0,,,,,,,,
Jurong (West),1986,2,24,0,,,,,,,,
Jurong (West),1986,2,25,0,,,,,,,,
Jurong (West),1986,2,26,52.8,,,,,,,,
Jurong (West),1986,2,27,0,,,,,,,,
Jurong (West),1986,2,28,0.4,,,,,,,,
Jurong (West),1986,3,1,0,,,,,,,,
Jurong (West),1986,3,2,20.2,,,,,,,,
Jurong (West),1986,3,3,7.8,,,,,,,,
Jurong (West),1986,3,4,21.4,,,,,,,,
Jurong (West),1986,3,5,15.1,,,,,,,,
Jurong (West),1986,3,6,38,,,,,,,,
Jurong (West),1986,3,7,28,,,,,,,,
Jurong (West),1986,3,8,117.7,,,,,,,,
Jurong (West),1986,3,9,1.4,,,,,,,,
Jurong (West),1986,3,10,8,,,,,,,,
Jurong (West),1986,3,11,54.6,,,,,,,,
Jurong (West),1986,3,12,,,,,,,,,
Jurong (West),1986,3,13,,,,,,,,,
Jurong (West),1986,3,14,,,,,,,,,
Jurong (West),1986,3,15,,,,,,,,,
Jurong (West),1986,3,16,,,,,,,,,
Jurong (West),1986,3,17,,,,,,,,,
Jurong (West),1986,3,18,,,,,,,,,
Jurong (West),1986,3,19,,,,,,,,,
Jurong (West),1986,3,20,,,,,,,,,
Jurong (West),1986,3,21,,,,,,,,,
Jurong (West),1986,3,22,,,,,,,,,
Jurong (West),1986,3,23,0,,,,,,,,
Jurong (West),1986,3,24,0,,,,,,,,
Jurong (West),1986,3,25,0,,,,,,,,
Jurong (West),1986,3,26,0,,,,,,,,
Jurong (West),1986,3,27,0,,,,,,,,
Jurong (West),1986,3,28,0,,,,,,,,
Jurong (West),1986,3,29,7.8,,,,,,,,
Jurong (West),1986,3,30,0,,,,,,,,
Jurong (West),1986,3,31,0,,,,,,,,
Jurong (West),1986,4,1,0,,,,,,,,
Jurong (West),1986,4,2,0.7,,,,,,,,
Jurong (West),1986,4,3,4.8,,,,,,,,
Jurong (West),1986,4,4,2.6,,,,,,,,
Jurong (West),1986,4,5,21.2,,,,,,,,
Jurong (West),1986,4,6,80.5,,,,,,,,
Jurong (West),1986,4,7,0,,,,,,,,
Jurong (West),1986,4,8,7.6,,,,,,,,
Jurong (West),1986,4,9,26.2,,,,,,,,
Jurong (West),1986,4,10,0,,,,,,,,
Jurong (West),1986,4,11,0.6,,,,,,,,
Jurong (West),1986,4,12,0,,,,,,,,
Jurong (West),1986,4,13,28.7,,,,,,,,
Jurong (West),1986,4,14,20.6,,,,,,,,
Jurong (West),1986,4,15,58.5,,,,,,,,
Jurong (West),1986,4,16,0.4,,,,,,,,
Jurong (West),1986,4,17,0,,,,,,,,
Jurong (West),1986,4,18,2.2,,,,,,,,
Jurong (West),1986,4,19,0.9,,,,,,,,
Jurong (West),1986,4,20,0.4,,,,,,,,
Jurong (West),1986,4,21,0.1,,,,,,,,
Jurong (West),1986,4,22,89.6,,,,,,,,
Jurong (West),1986,4,23,13.7,,,,,,,,
Jurong (West),1986,4,24,2.3,,,,,,,,
Jurong (West),1986,4,25,4.1,,,,,,,,
Jurong (West),1986,4,26,11.1,,,,,,,,
Jurong (West),1986,4,27,0.2,,,,,,,,
Jurong (West),1986,4,28,0.6,,,,,,,,
Jurong (West),1986,4,29,0.6,,,,,,,,
Jurong (West),1986,4,30,0,,,,,,,,
Jurong (West),1986,5,1,0,,,,,,,,
Jurong (West),1986,5,2,0,,,,,,,,
Jurong (West),1986,5,3,28.4,,,,,,,,
Jurong (West),1986,5,4,0,,,,,,,,
Jurong (West),1986,5,5,17.4,,,,,,,,
Jurong (West),1986,5,6,0,,,,,,,,
Jurong (West),1986,5,7,12.5,,,,,,,,
Jurong (West),1986,5,8,7.1,,,,,,,,
Jurong (West),1986,5,9,3.7,,,,,,,,
Jurong (West),1986,5,10,0.1,,,,,,,,
Jurong (West),1986,5,11,0,,,,,,,,
Jurong (West),1986,5,12,0,,,,,,,,
Jurong (West),1986,5,13,0,,,,,,,,
Jurong (West),1986,5,14,0,,,,,,,,
Jurong (West),1986,5,15,1.1,,,,,,,,
Jurong (West),1986,5,16,5,,,,,,,,
Jurong (West),1986,5,17,0.1,,,,,,,,
Jurong (West),1986,5,18,0,,,,,,,,
Jurong (West),1986,5,19,0,,,,,,,,
Jurong (West),1986,5,20,0,,,,,,,,
Jurong (West),1986,5,21,0,,,,,,,,
Jurong (West),1986,5,22,0,,,,,,,,
Jurong (West),1986,5,23,0,,,,,,,,
Jurong (West),1986,5,24,0,,,,,,,,
Jurong (West),1986,5,25,20.9,,,,,,,,
Jurong (West),1986,5,26,0,,,,,,,,
Jurong (West),1986,5,27,3.6,,,,,,,,
Jurong (West),1986,5,28,1.1,,,,,,,,
Jurong (West),1986,5,29,11.9,,,,,,,,
Jurong (West),1986,5,30,53.9,,,,,,,,
Jurong (West),1986,5,31,0,,,,,,,,
Jurong (West),1986,6,1,0,,,,,,,,
Jurong (West),1986,6,2,14.6,,,,,,,,
Jurong (West),1986,6,3,4.5,,,,,,,,
Jurong (West),1986,6,4,0,,,,,,,,
Jurong (West),1986,6,5,0,,,,,,,,
Jurong (West),1986,6,6,0,,,,,,,,
Jurong (West),1986,6,7,2,,,,,,,,
Jurong (West),1986,6,8,0.4,,,,,,,,
