Station,Year,Month,Day,Daily Rainfall Total,Highest 30 Min Rainfall,Highest 60 Min Rainfall,Highest 120 Min Rainfall,Mean Temperature,Maximum Temperature,Minimum Temperature,Mean Wind Speed,Max Wind Speed
Marina Barrage,2010,7,1,,,,,,,,,
Marina Barrage,2010,7,2,,,,,,,,,
Marina Barrage,2010,7,3,,,,,,,,,
Marina Barrage,2010,7,4,,,,,,,,,
Marina Barrage,2010,7,5,,,,,,,,,
Marina Barrage,2010,7,6,,,,,,,,,
Marina Barrage,2010,7,7,,,,,,,,,
Marina Barrage,2010,7,8,,,,,,,,,
Marina Barrage,2010,7,9,,,,,,,,,
Marina Barrage,2010,7,10,,,,,,,,,
Marina Barrage,2010,7,11,,,,,,,,,
Marina Barrage,2010,7,12,,,,,,,,,
Marina Barrage,2010,7,13,,,,,,,,,
Marina Barrage,2010,7,14,,,,,,,,,
Marina Barrage,2010,7,15,,,,,,,,,
Marina Barrage,2010,7,16,134.6,,,,28,32.2,25.2,4.5,25.2
Marina Barrage,2010,7,17,8,,,,27.1,29,23.9,5,29.5
Marina Barrage,2010,7,18,5,,,,27.2,29.1,25.5,4.7,19.8
Marina Barrage,2010,7,19,0,,,,28.3,32.4,25,4,15.5
Marina Barrage,2010,7,20,11.2,,,,27.6,33,24,4.5,29.9
Marina Barrage,2010,7,21,,,,,28.2,31.5,25.1,4.9,22.7
Marina Barrage,2010,7,22,,,,,,,,,
Marina Barrage,2010,7,23,,,,,,,,,
Marina Barrage,2010,7,24,,,,,,,,,
Marina Barrage,2010,7,25,,,,,,,,,
Marina Barrage,2010,7,26,,,,,,,,,
Marina Barrage,2010,7,27,1.2,,,,28.9,32.9,25.8,4.4,15.8
Marina Barrage,2010,7,28,1.4,,,,27.3,30.1,24.3,5.2,27
Marina Barrage,2010,7,29,,,,,29.4,33.4,26.6,4.1,15.5
Marina Barrage,2010,7,30,,,,,,,,,
Marina Barrage,2010,7,31,,,,,,,,,
Marina Barrage,2010,8,1,3,,,,25.8,28.8,22.8,8.1,53.6
Marina Barrage,2010,8,2,0,,,,28.7,32.6,26.6,5.5,25.9
Marina Barrage,2010,8,3,0,,,,29,32.5,25.9,4.3,19.4
Marina Barrage,2010,8,4,0,,,,27.7,29.4,24.6,5.5,27.7
Marina Barrage,2010,8,5,0,,,,28.7,31.2,27,4.5,18.7
Marina Barrage,2010,8,6,0,,,,29.7,32.5,28,4.7,18
Marina Barrage,2010,8,7,0,,,,28.2,30,25.4,5.2,28.1
Marina Barrage,2010,8,8,0,,,,29.1,32.6,27.2,4.5,15.5
Marina Barrage,2010,8,9,0.4,,,,29.3,32.6,27.1,5.6,20.9
Marina Barrage,2010,8,10,3.2,,,,29.4,32.9,24.8,5.1,32
Marina Barrage,2010,8,11,46.6,,,,27.7,33.4,24.1,5.3,34.6
Marina Barrage,2010,8,12,0,,,,29.1,33.6,25.6,5.4,19.1
Marina Barrage,2010,8,13,10.8,,,,29.5,32.9,27.8,6.3,22.7
Marina Barrage,2010,8,14,13.2,,,,27.5,29.8,25.9,4.9,29.5
Marina Barrage,2010,8,15,1,,,,27.4,29.6,24.6,3.9,18
Marina Barrage,2010,8,16,23.8,,,,27.5,29.7,24.7,3.8,23
Marina Barrage,2010,8,17,0.4,,,,27.9,32.2,25.5,5.6,28.4
Marina Barrage,2010,8,18,8,,,,27.2,29.7,25.6,5.1,27
Marina Barrage,2010,8,19,30.6,,,,27.9,30,26.1,4.4,25.2
Marina Barrage,2010,8,20,3.6,,,,26.1,28.2,23.9,4.2,24.5
Marina Barrage,2010,8,21,0,,,,28.1,31.3,25.5,3.4,13
Marina Barrage,2010,8,22,0,,,,29.4,32.9,27.2,5.4,18.7
Marina Barrage,2010,8,23,3.2,,,,28.7,32.9,25.2,6.8,34.9
Marina Barrage,2010,8,24,0,,,,29.7,34.3,27.4,7.6,24.1
Marina Barrage,2010,8,25,0,,,,29,31.2,27,4.8,22
Marina Barrage,2010,8,26,0.6,,,,29.6,32.6,27.4,4.9,32.4
Marina Barrage,2010,8,27,0,,,,28.9,31.4,27,4.5,22.7
Marina Barrage,2010,8,28,0.4,,,,29,32.6,25.8,6.9,39.6
Marina Barrage,2010,8,29,4.2,,,,28,31.2,24.6,4.2,23.4
Marina Barrage,2010,8,30,0,,,,27.8,32.6,25.5,4.3,28.8
Marina Barrage,2010,8,31,0,,,,28.6,32.4,25.6,4.4,18.4
Marina Barrage,2010,9,1,0,,,,29.6,33.1,27.2,4.6,18
Marina Barrage,2010,9,2,0,,,,29.2,31.7,27.8,5.9,22.3
Marina Barrage,2010,9,3,,,,,29.3,31.1,27.8,6.6,27.4
Marina Barrage,2010,9,4,43,,,,29.3,32.8,27.1,4.8,22
Marina Barrage,2010,9,5,5.6,,,,26.8,29.7,23.9,5.9,24.5
Marina Barrage,2010,9,6,1.2,,,,27.7,31.8,24.8,5.4,32
Marina Barrage,2010,9,7,0,,,,28.5,32.7,24.8,4.8,19.1
Marina Barrage,2010,9,8,103.4,,,,26.8,30.6,23,4.4,20.9
Marina Barrage,2010,9,9,0,,,,28.8,32.6,26,5.1,18.4
Marina Barrage,2010,9,10,0.6,,,,27.8,32.2,25.9,4.8,22.7
Marina Barrage,2010,9,11,0,,,,28.9,32,25.2,5.4,20.2
Marina Barrage,2010,9,12,0,,,,29.7,32.7,27.9,6.9,19.1
Marina Barrage,2010,9,13,0,,,,30,34.3,27.6,5.6,16.6
Marina Barrage,2010,9,14,0,,,,30.2,34.8,28,6.7,24.5
Marina Barrage,2010,9,15,57,,,,28.2,30.5,23.1,5.1,43.6
Marina Barrage,2010,9,16,0,,,,28.4,31.2,26.2,5.1,20.5
Marina Barrage,2010,9,17,10.2,,,,27,29.7,23.9,4.2,24.5
Marina Barrage,2010,9,18,0,,,,29.1,33.2,26.1,4.8,16.6
Marina Barrage,2010,9,19,0,,,,29.5,33.2,26.4,4.3,13.7
Marina Barrage,2010,9,20,0,,,,28.8,33.6,27.2,4.5,19.1
Marina Barrage,2010,9,21,0,,,,29.3,33.7,26.3,4.8,16.9
Marina Barrage,2010,9,22,13.2,,,,28.5,32.4,24.3,4.2,24.5
Marina Barrage,2010,9,23,5.8,,,,27.5,31.7,26,4.3,25.9
Marina Barrage,2010,9,24,8.4,,,,27.6,31.7,25.1,4.5,24.5
Marina Barrage,2010,9,25,6.4,,,,27.3,29.4,26.2,3.8,17.3
Marina Barrage,2010,9,26,0,,,,28.8,33,26,3.3,21.6
Marina Barrage,2010,9,27,14,,,,27.5,32.9,25,3.8,40.7
Marina Barrage,2010,9,28,0,,,,28.1,31.3,25.7,4,19.4
Marina Barrage,2010,9,29,0,,,,29.1,33.4,26.6,4.9,17.3
Marina Barrage,2010,9,30,16.6,,,,27.7,32.5,24.8,4.7,27
Marina Barrage,2010,10,1,0,,,,28.7,31.7,25.6,4.7,17.6
Marina Barrage,2010,10,2,36.4,,,,29.7,33.3,27.5,5.1,22.3
Marina Barrage,2010,10,3,0,,,,28.4,31.2,24.1,5.1,37.4
Marina Barrage,2010,10,4,2.4,,,,28.6,30.7,27.8,4.6,20.9
Marina Barrage,2010,10,5,0,,,,29.2,33.6,26.3,4.2,21.6
Marina Barrage,2010,10,6,0.2,,,,29,32.7,26.9,4.8,20.9
Marina Barrage,2010,10,7,0.2,,,,28.1,29.4,26.8,4,19.8
Marina Barrage,2010,10,8,0,,,,29.4,32.5,26.4,4,13.7
Marina Barrage,2010,10,9,0.4,,,,30.2,33.1,27.3,4.8,25.2
Marina Barrage,2010,10,10,0,,,,30.2,32.9,28.6,5.9,27
Marina Barrage,2010,10,11,0,,,,30.4,33.5,28.1,5.8,24.5
Marina Barrage,2010,10,12,7.4,,,,29.3,32.2,26.9,4,16.6
Marina Barrage,2010,10,13,0.2,,,,27.8,29.9,24,5.2,30.6
Marina Barrage,2010,10,14,0,,,,29.7,32.5,27.2,4.8,20.9
Marina Barrage,2010,10,15,0,,,,30.6,33.7,27.6,5.7,31
Marina Barrage,2010,10,16,0,,,,30.5,34.6,27.5,4.9,27
Marina Barrage,2010,10,17,1,,,,29.5,32.5,28.1,4.6,17.3
Marina Barrage,2010,10,18,0,,,,30.3,34,27.5,5.1,19.4
Marina Barrage,2010,10,19,0,,,,29.5,33.9,28,4.7,32
Marina Barrage,2010,10,20,0.8,,,,29.4,33.6,27.1,4.1,21.6
Marina Barrage,2010,10,21,0.4,,,,28.8,30.3,26.3,3.6,16.9
Marina Barrage,2010,10,22,0,,,,29,31.8,27.5,3.8,15.8
Marina Barrage,2010,10,23,0,,,,28.8,32.9,25.9,5.7,23.4
Marina Barrage,2010,10,24,28,,,,27.4,30.7,25.1,4.9,24.8
Marina Barrage,2010,10,25,3.6,,,,27.5,29.6,25.6,4.1,15.8
Marina Barrage,2010,10,26,5.6,,,,28.4,31.4,24.8,5.9,32.4
Marina Barrage,2010,10,27,0,,,,27,29.4,25,6.1,33.8
Marina Barrage,2010,10,28,1.2,,,,29.1,33.3,26,6.5,28.8
Marina Barrage,2010,10,29,20.2,,,,27.9,32.4,24.2,8.3,40.3
Marina Barrage,2010,10,30,12.6,,,,27,32,22.9,7,36
Marina Barrage,2010,10,31,0,,,,28.3,31.9,25.7,8.5,33.8
Marina Barrage,2010,11,1,17,,,,29.2,32.5,25.9,11.5,39.2
Marina Barrage,2010,11,2,0.2,,,,28.4,31.3,25,5.6,24.5
Marina Barrage,2010,11,3,0,,,,30,33.7,26.8,5.2,18.4
Marina Barrage,2010,11,4,5,,,,28.9,31.2,26.5,4.2,20.9
Marina Barrage,2010,11,5,14.6,,,,28.1,31.3,25.1,4,58.7
Marina Barrage,2010,11,6,17.4,,,,28.4,32.1,25.1,7.2,30.2
Marina Barrage,2010,11,7,3.6,,,,27.2,31.2,23.8,6.9,33.1
Marina Barrage,2010,11,8,49.4,,,,27.6,30.4,24.7,7.2,27.4
Marina Barrage,2010,11,9,9.2,,,,26.8,28.5,24.1,5.2,31.7
Marina Barrage,2010,11,10,0.2,,,,29.1,32.6,26.6,6.1,28.4
Marina Barrage,2010,11,11,17,,,,27.2,29.5,24.8,3.6,30.6
Marina Barrage,2010,11,12,0.2,,,,28.2,32.6,26.1,7.9,31.3
Marina Barrage,2010,11,13,0.2,,,,28.6,33.3,25.9,6,32
Marina Barrage,2010,11,14,30.4,,,,26.5,31.5,23.3,4.9,31
Marina Barrage,2010,11,15,0,,,,27.5,30.5,25.1,5.8,24.8
Marina Barrage,2010,11,16,6.8,,,,27.4,33.1,24.6,5.8,30.6
Marina Barrage,2010,11,17,0.6,,,,27.2,31.7,25.6,4.1,22.3
Marina Barrage,2010,11,18,0,,,,28.4,33.8,25.4,4.7,20.9
Marina Barrage,2010,11,19,0,,,,29.1,33.4,26.2,4,14
Marina Barrage,2010,11,20,5.6,,,,27.9,31.8,25.4,4.5,22.3
Marina Barrage,2010,11,21,0,,,,29.1,33.1,26,4.8,18.7
Marina Barrage,2010,11,22,0,,,,29.4,33.3,27.2,5.2,18
Marina Barrage,2010,11,23,0,,,,29.5,33.6,26.9,4.1,17.6
Marina Barrage,2010,11,24,1.8,,,,27.9,33.1,25.5,5.2,22.7
Marina Barrage,2010,11,25,18.2,,,,27.1,33.1,24.9,7.2,66.6
Marina Barrage,2010,11,26,0.4,,,,27.8,32.3,24.7,5.7,21.2
Marina Barrage,2010,11,27,0,,,,29,33.3,25.8,4.6,23.8
Marina Barrage,2010,11,28,0,,,,29.1,33.6,26.8,4.7,23.4
Marina Barrage,2010,11,29,10.6,,,,27.1,32,25,4.7,26.3
Marina Barrage,2010,11,30,11,,,,27.8,33.8,24.5,6.1,33.5
Marina Barrage,2010,12,1,0,,,,27.7,31.1,25.6,5.1,24.5
Marina Barrage,2010,12,2,20,,,,27.5,33.8,24.3,7.2,48.2
Marina Barrage,2010,12,3,18.8,,,,27.2,33.9,24.4,8.5,47.5
Marina Barrage,2010,12,4,16.4,,,,26.5,29.6,23.1,7.8,33.5
Marina Barrage,2010,12,5,0,,,,28.2,32.8,25,8.4,28.8
Marina Barrage,2010,12,6,0.8,,,,28.2,32.7,26,6.6,32.8
Marina Barrage,2010,12,7,0,,,,28.7,33.5,25.7,7.1,31.3
Marina Barrage,2010,12,8,7.2,,,,27.9,32.3,26,7.2,26.6
Marina Barrage,2010,12,9,0,,,,27.8,31.3,26.1,7.2,37.4
Marina Barrage,2010,12,10,0.8,,,,27.6,31.2,25.4,3.9,16.6
Marina Barrage,2010,12,11,4,,,,28.1,33.7,25.1,6.1,41.8
Marina Barrage,2010,12,12,0,,,,29,33.1,25.5,6.3,36.4
Marina Barrage,2010,12,13,13.6,,,,27.6,31.1,26,5.5,25.2
Marina Barrage,2010,12,14,0.4,,,,27.7,32,23.5,4.8,37.1
Marina Barrage,2010,12,15,6,,,,28.1,33,24.7,5.7,29.9
Marina Barrage,2010,12,16,1,,,,26.6,30.8,24.6,8,49
Marina Barrage,2010,12,17,0.8,,,,27.4,32.4,24.9,8.5,41.8
Marina Barrage,2010,12,18,1.2,,,,26.5,31.3,24.9,10.1,47.2
Marina Barrage,2010,12,19,0.2,,,,27.3,32.2,24.6,9,28.1
Marina Barrage,2010,12,20,0.4,,,,27.2,30.9,24.9,5.9,22.3
Marina Barrage,2010,12,21,2,,,,27.6,32.6,25.2,7.6,33.1
Marina Barrage,2010,12,22,0.2,,,,27.6,32.3,25.6,8,25.2
Marina Barrage,2010,12,23,0,,,,27.4,30,25.8,6.4,24.5
Marina Barrage,2010,12,24,19,,,,27.6,32.7,24.9,7.6,28.1
Marina Barrage,2010,12,25,21.6,,,,26.7,31.5,22.8,7.2,37.4
Marina Barrage,2010,12,26,2,,,,27.3,31.9,24.5,7.2,26.3
Marina Barrage,2010,12,27,4.2,,,,27.1,30.2,25.5,7.4,26.3
Marina Barrage,2010,12,28,0.4,,,,25.8,26.7,25.2,9.5,31.3
Marina Barrage,2010,12,29,0.4,,,,26.8,30.3,24.6,7.1,33.1
Marina Barrage,2010,12,30,0,,,,26.2,27.8,25.1,8.6,31.3
Marina Barrage,2010,12,31,30.8,,,,26.7,32.7,24.2,5.6,27
Marina Barrage,2011,1,1,21.2,,,,27.2,30.8,25.3,8.1,37.4
Marina Barrage,2011,1,2,0,,,,27.9,31.3,25.8,8.9,29.2
Marina Barrage,2011,1,3,9.8,,,,26.6,32.1,23.6,7.4,27.7
Marina Barrage,2011,1,4,0,,,,27.8,32.8,25.2,7.9,38.2
Marina Barrage,2011,1,5,3.2,,,,27.8,33.1,25.6,8.4,31.3
Marina Barrage,2011,1,6,3.8,,,,25.8,28.7,24.5,7,27.4
Marina Barrage,2011,1,7,0.2,,,,25.8,27.9,24.7,8.1,31
Marina Barrage,2011,1,8,1,,,,26.5,30,24.4,10.5,44.3
Marina Barrage,2011,1,9,0.6,,,,27,30.2,25.2,9.7,42.1
Marina Barrage,2011,1,10,18.8,,,,25.1,26.2,24,8.7,26.6
Marina Barrage,2011,1,11,2.4,,,,25.6,28.1,23.5,5.8,31.7
Marina Barrage,2011,1,12,10.2,,,,26.3,31.4,24.7,5.5,19.4
Marina Barrage,2011,1,13,0,,,,27.3,31.6,24.6,8.7,30.2
Marina Barrage,2011,1,14,29.4,,,,26.2,31.5,23.1,7.1,24.5
Marina Barrage,2011,1,15,6.8,,,,26.7,31.5,24.8,6.1,28.4
Marina Barrage,2011,1,16,0,,,,26.8,30,25.5,11.8,38.2
Marina Barrage,2011,1,17,12.8,,,,26.1,29.5,23.7,10.3,35.3
Marina Barrage,2011,1,18,0,,,,26.6,29.8,24.6,10.3,31.7
Marina Barrage,2011,1,19,0,,,,27.2,32,24.8,9.4,27.4
Marina Barrage,2011,1,20,0.6,,,,27,31.2,24.7,9.2,30.6
Marina Barrage,2011,1,21,0,,,,26.9,30.6,24.7,10.7,32.4
Marina Barrage,2011,1,22,0,,,,27.4,32.1,24.6,9.1,31
Marina Barrage,2011,1,23,0,,,,27.5,30.8,25.5,9.7,33.1
Marina Barrage,2011,1,24,0,,,,28,33.6,25.7,9.7,32.8
Marina Barrage,2011,1,25,22.4,,,,26.4,28.6,23.9,9.2,37.8
Marina Barrage,2011,1,26,19,,,,25.8,29.9,23.6,7.6,38.9
Marina Barrage,2011,1,27,0,,,,27.1,29.7,25.3,10.4,45
Marina Barrage,2011,1,28,20,,,,26.4,27.9,24.7,9.9,33.8
Marina Barrage,2011,1,29,66.8,,,,25.8,27.9,23.8,10,36.7
Marina Barrage,2011,1,30,68.6,,,,24.1,24.8,23,6.2,27
Marina Barrage,2011,1,31,26.8,,,,24.3,25.1,23.8,8.1,42.1
Marina Barrage,2011,2,1,5.4,,,,26,28.7,23.9,9.2,42.8
Marina Barrage,2011,2,2,1.6,,,,26.5,30.4,24.1,9.8,36
Marina Barrage,2011,2,3,0.4,,,,26.7,29.9,24.7,11.7,36.7
Marina Barrage,2011,2,4,0,,,,26.8,30.4,24.9,10,34.9
Marina Barrage,2011,2,5,0,,,,27,31.9,24.6,10.1,31
Marina Barrage,2011,2,6,0,,,,27,31,24.6,11,33.1
Marina Barrage,2011,2,7,0,,,,26.9,31,24.6,10.3,34.6
Marina Barrage,2011,2,8,0.8,,,,27.2,32.7,24.4,7,23
Marina Barrage,2011,2,9,0,,,,27.4,31.6,24.9,6.4,20.2
Marina Barrage,2011,2,10,0,,,,27.9,32.2,25.3,7.1,28.8
Marina Barrage,2011,2,11,50,,,,27.2,32.5,23.7,8.2,37.8
Marina Barrage,2011,2,12,0,,,,27.9,32.3,25.5,8.1,28.4
Marina Barrage,2011,2,13,0,,,,28,33.5,25.5,9.8,33.8
Marina Barrage,2011,2,14,0,,,,28,32.9,25.4,10.1,32.4
Marina Barrage,2011,2,15,12.4,,,,27.6,31.8,24.8,8.2,30.6
Marina Barrage,2011,2,16,0.2,,,,27.7,30.9,25.8,9.7,33.8
Marina Barrage,2011,2,17,0,,,,28.7,33.8,25.6,9.1,34.9
Marina Barrage,2011,2,18,7.8,,,,27.7,32.8,26,8.3,41.8
Marina Barrage,2011,2,19,0,,,,27.7,32.2,26,7.6,24.8
Marina Barrage,2011,2,20,0,,,,28,30.9,26,7.7,26.3
Marina Barrage,2011,2,21,0,,,,28.6,34,26,10.8,36
Marina Barrage,2011,2,22,4.8,,,,27.7,33,25.5,8.9,28.8
Marina Barrage,2011,2,23,5,,,,27.4,32.1,25.8,8.7,29.2
Marina Barrage,2011,2,24,1.2,,,,27.4,32.5,25.7,9.4,30.6
Marina Barrage,2011,2,25,0.4,,,,27.6,31.8,25.2,9.6,33.5
Marina Barrage,2011,2,26,2.4,,,,27.7,32.6,26.1,10.1,30.6
Marina Barrage,2011,2,27,0,,,,27.5,30.7,25.9,11.6,37.1
Marina Barrage,2011,2,28,0,,,,27.5,32.6,24.9,9.3,31
Marina Barrage,2011,3,1,0,,,,27.6,31.2,25.7,6.4,19.4
Marina Barrage,2011,3,2,0,,,,27.9,31.3,25.7,6.3,26.6
Marina Barrage,2011,3,3,13.6,,,,27.1,31.4,25.2,8.4,26.3
Marina Barrage,2011,3,4,4.8,,,,26.6,32.2,24.5,6,37.4
Marina Barrage,2011,3,5,9.6,,,,27.7,32.7,25,7.2,29.2
Marina Barrage,2011,3,6,0,,,,27.8,31.5,25.4,5.2,22
Marina Barrage,2011,3,7,54.8,,,,28.5,32.4,25.9,6,23.8
Marina Barrage,2011,3,8,0.4,,,,26.9,31.3,22.2,5.5,38.2
Marina Barrage,2011,3,9,2,,,,26.8,30.8,24.8,6.9,25.9
Marina Barrage,2011,3,10,18.4,,,,25.8,29.5,24.2,6.6,31.3
Marina Barrage,2011,3,11,0,,,,25.6,28.7,23.3,7.3,26.3
Marina Barrage,2011,3,12,0.6,,,,27.1,31.2,24.2,8,31
Marina Barrage,2011,3,13,0.4,,,,27.9,31.4,25.1,7.7,38.2
Marina Barrage,2011,3,14,23.4,,,,26.4,31.5,24.5,6.5,33.5
Marina Barrage,2011,3,15,7.2,,,,26.5,30.7,25.1,4.7,22.3
Marina Barrage,2011,3,16,6.8,,,,27.5,31.7,25,5.6,22.7
Marina Barrage,2011,3,17,1.2,,,,25.9,27.7,22.3,5.3,38.2
Marina Barrage,2011,3,18,0,,,,27.8,31.2,25.5,8.2,33.8
Marina Barrage,2011,3,19,1,,,,27.4,32.6,25.7,6.4,29.2
Marina Barrage,2011,3,20,0,,,,27.1,31.5,24.7,4.6,25.9
Marina Barrage,2011,3,21,22,,,,27.6,31.8,25.7,6,21.2
Marina Barrage,2011,3,22,4.4,,,,26,27.6,22.9,7.1,33.5
Marina Barrage,2011,3,23,0,,,,28.3,32.8,25.7,7.3,28.1
Marina Barrage,2011,3,24,0,,,,28.7,32.8,25.6,7,32.8
Marina Barrage,2011,3,25,0,,,,29.3,33.1,25.6,7.1,31.3
Marina Barrage,2011,3,26,0,,,,29.3,31.8,26.8,7.9,29.5
Marina Barrage,2011,3,27,4.8,,,,28.2,31.8,26.4,5.6,28.4
Marina Barrage,2011,3,28,0.2,,,,27.5,32,25.6,7,26.3
Marina Barrage,2011,3,29,0,,,,28.7,32.1,25.7,6.8,26.3
Marina Barrage,2011,3,30,0.4,,,,29.6,33.7,26.1,9.1,42.8
Marina Barrage,2011,3,31,0,,,,29,33.1,26.3,6.8,28.4
Marina Barrage,2011,4,1,0.8,,,,28.8,34,26.4,7.9,28.1
Marina Barrage,2011,4,2,0,,,,28.3,32.1,24.4,7.2,30.6
Marina Barrage,2011,4,3,2.8,,,,28.8,33.5,26.4,7.4,24.5
Marina Barrage,2011,4,4,0,,,,28.4,32,24.1,6.8,28.4
Marina Barrage,2011,4,5,19,,,,27.8,31.5,24.3,6.4,36.4
Marina Barrage,2011,4,6,0,,,,28.5,32.8,26.2,8.3,29.2
Marina Barrage,2011,4,7,0,,,,28.7,34.3,26.2,10.1,52.2
Marina Barrage,2011,4,8,0,,,,28.8,34.2,26,10,32.4
Marina Barrage,2011,4,9,21.6,,,,28.2,33.9,23,7.1,46.4
Marina Barrage,2011,4,10,39.4,,,,27.6,33.6,24,5.8,33.8
Marina Barrage,2011,4,11,18.6,,,,26.6,28.8,24.5,5.8,21.2
Marina Barrage,2011,4,12,10.4,,,,28.2,34,25.5,7.5,27.4
Marina Barrage,2011,4,13,7,,,,27.7,32.1,25.5,7.3,26.6
Marina Barrage,2011,4,14,54,,,,27,32.2,23,7.2,29.5
Marina Barrage,2011,4,15,0,,,,28.4,32.1,25.6,7.2,28.8
Marina Barrage,2011,4,16,0,,,,27.9,31.7,26.2,5.4,32
Marina Barrage,2011,4,17,0,,,,29.1,33.3,25.6,4.4,16.6
Marina Barrage,2011,4,18,0,,,,28.4,31.8,25.7,5.5,25.9
Marina Barrage,2011,4,19,0,,,,29.5,33.1,26.9,6.1,24.1
Marina Barrage,2011,4,20,12.8,,,,27.2,30.2,25.1,4.1,27.7
Marina Barrage,2011,4,21,0.4,,,,28.5,31.4,26,5.3,22.7
Marina Barrage,2011,4,22,0,,,,29.2,32.8,26.9,6.4,26.6
Marina Barrage,2011,4,23,0,,,,29.2,32.6,26.9,6.9,25.9
Marina Barrage,2011,4,24,0,,,,29.1,32.5,27,8.3,27.7
Marina Barrage,2011,4,25,0,,,,29.1,32.5,26.5,8.5,34.6
Marina Barrage,2011,4,26,0,,,,29.5,32.9,27.1,6.3,25.2
Marina Barrage,2011,4,27,0,,,,29.2,34.1,27.4,6.8,26.6
Marina Barrage,2011,4,28,2.2,,,,29,33,26.8,7.7,32.4
Marina Barrage,2011,4,29,0,,,,29,32.8,27.4,4.7,23
Marina Barrage,2011,4,30,9.6,,,,28.3,31.6,25.2,5.6,23
Marina Barrage,2011,5,1,0.4,,,,28,29.5,26.7,3.5,12.6
Marina Barrage,2011,5,2,0.8,,,,26.8,28.3,24.6,5.2,37.4
Marina Barrage,2011,5,3,0.6,,,,28,31.8,25.7,4.8,29.9
Marina Barrage,2011,5,4,24.8,,,,27.8,32.6,24.2,4.6,29.9
Marina Barrage,2011,5,5,0.2,,,,29.1,34.4,25.6,5.8,25.2
Marina Barrage,2011,5,6,0,,,,29.8,32.7,27.1,5.4,20.9
Marina Barrage,2011,5,7,0,,,,30.1,33.6,27.9,5,18
Marina Barrage,2011,5,8,0,,,,30.4,34.2,27.7,5.3,24.8
Marina Barrage,2011,5,9,0,,,,30.7,33.9,28.5,5.8,22
Marina Barrage,2011,5,10,9.2,,,,29.4,32.2,23.5,4.3,31.7
Marina Barrage,2011,5,11,0,,,,30.3,33.8,28,5.4,21.2
Marina Barrage,2011,5,12,23.8,,,,28.2,30,25,5,25.6
Marina Barrage,2011,5,13,0.8,,,,29.2,33.3,26.8,3.4,17.6
Marina Barrage,2011,5,14,0.8,,,,28.5,32.3,27.1,4.3,23.8
Marina Barrage,2011,5,15,0,,,,29.6,33.9,26.6,6.1,22.7
Marina Barrage,2011,5,16,0,,,,29.6,33.4,28.2,5,20.5
Marina Barrage,2011,5,17,0,,,,29.6,34.2,27.2,4.3,19.4
Marina Barrage,2011,5,18,0,,,,29.2,33.1,26.9,3.9,19.8
Marina Barrage,2011,5,19,0,,,,29.3,32.3,27,5.2,20.2
Marina Barrage,2011,5,20,0,,,,29.6,33.8,27.7,3.4,30.6
Marina Barrage,2011,5,21,3,,,,28.7,30.7,27.1,4.3,23
Marina Barrage,2011,5,22,0,,,,29.5,32.8,26.9,6.3,23.4
Marina Barrage,2011,5,23,0,,,,29.7,33.7,26.3,5.1,24.5
Marina Barrage,2011,5,24,0,,,,30.5,34.4,28.5,4.7,21.6
Marina Barrage,2011,5,25,11.4,,,,28.7,30.8,26.9,5.6,27.7
Marina Barrage,2011,5,26,0,,,,29.6,32.3,27.3,5.7,23.4
Marina Barrage,2011,5,27,0,,,,29,31.5,27.3,5,31
Marina Barrage,2011,5,28,0,,,,29.5,32.4,28,5,23
Marina Barrage,2011,5,29,0,,,,29.4,32,27.6,3.7,21.2
Marina Barrage,2011,5,30,0,,,,29.8,32.4,28.8,4.6,20.5
Marina Barrage,2011,5,31,1.8,,,,28.9,34.7,25.8,4.2,28.1
Marina Barrage,2011,6,1,13.8,,,,28.4,34,25.6,4,24.8
Marina Barrage,2011,6,2,0,,,,29.6,34.4,26.4,4.9,21.2
Marina Barrage,2011,6,3,0.4,,,,30.3,33.4,28.7,4.7,16.9
Marina Barrage,2011,6,4,8.6,,,,29.1,31.6,25.1,4.3,27
Marina Barrage,2011,6,5,70.4,,,,26.8,28.8,23.8,4.3,27
Marina Barrage,2011,6,6,2.8,,,,27.2,29.9,24.5,4.8,41
Marina Barrage,2011,6,7,0,,,,29.5,33.1,26.5,4,16.9
Marina Barrage,2011,6,8,2,,,,30.3,34.8,28.5,4.5,21.2
Marina Barrage,2011,6,9,1.2,,,,27.9,29.9,26,4.6,22.7
Marina Barrage,2011,6,10,0,,,,29.6,32.7,27.3,4.3,22
Marina Barrage,2011,6,11,20.4,,,,27.8,31.4,23.8,3.6,47.9
Marina Barrage,2011,6,12,0,,,,29.5,33.1,26.7,4,19.1
Marina Barrage,2011,6,13,0,,,,29.3,32.3,27.7,4.6,20.5
Marina Barrage,2011,6,14,0,,,,29.4,31.6,28,4.8,19.4
Marina Barrage,2011,6,15,18.6,,,,30.3,33.9,28.4,4.9,19.4
Marina Barrage,2011,6,16,0,,,,28,31.4,23.5,6.9,41.4
Marina Barrage,2011,6,17,1.2,,,,29.8,33.3,28.1,6.2,22
Marina Barrage,2011,6,18,0,,,,28,30,24.8,5.3,37.4
Marina Barrage,2011,6,19,0,,,,29.4,32.4,27.5,5.5,23.4
Marina Barrage,2011,6,20,0,,,,30.1,33.4,28.2,5.3,18.7
Marina Barrage,2011,6,21,0,,,,30.4,33.9,28.6,5.9,18.7
Marina Barrage,2011,6,22,53,,,,29.9,32.4,28.6,5.2,20.5
